Date,Close,Open,High,Low,Vol.,Change %
2023-03-01,1558.96,1604.69,1677.45,1536.31,3.52M,-2.85%
2023-02-01,1604.69,1585.27,1738.87,1464.10,14.07M,1.23%
2023-01-01,1585.27,1195.69,1678.27,1191.67,15.36M,32.58%
2022-12-01,1195.67,1294.40,1348.43,1152.54,11.56M,-7.63%
2022-11-01,1294.41,1572.89,1666.17,1076.29,25.72M,-17.70%
2022-10-01,1572.89,1328.73,1660.13,1196.63,18.77M,18.37%
2022-09-01,1328.73,1554.57,1788.10,1222.29,26.34M,-14.56%
2022-08-01,1555.12,1679.98,2028.40,1424.33,30.21M,-7.43%
2022-07-01,1680.00,1069.13,1781.39,1012.29,45.65M,57.15%
2022-06-01,1069.05,1941.81,1971.22,883.35,48.62M,-44.95%
2022-05-01,1941.79,2727.20,2963.54,1708.62,30.39M,-28.80%
2022-04-01,2727.18,3282.33,3579.82,2716.31,16.66M,-16.91%
2022-03-01,3282.35,2922.44,3481.23,2447.74,18.38B,12.31%
2022-02-01,2922.50,2686.82,3277.36,2303.07,18.06M,8.77%
2022-01-01,2686.82,3677.69,3889.07,2161.55,19.15M,-26.95%
2021-12-01,3677.85,4628.72,4778.14,3533.02,18.28M,-20.55%
2021-11-01,4628.90,4287.41,4864.06,3917.43,17.12M,7.96%
2021-10-01,4287.56,2999.86,4458.30,2972.75,21.57M,42.89%
2021-09-01,3000.59,3429.65,4024.89,2659.71,30.69M,-12.54%
2021-08-01,3430.74,2530.94,3467.42,2445.49,26.43M,35.49%
2021-07-01,2532.19,2274.50,2551.68,1720.70,33.53M,11.36%
2021-06-01,2273.84,2707.94,2889.19,1707.24,51.29M,-16.05%
2021-05-01,2708.47,2772.27,4366.10,1739.91,81.40M,-2.32%
2021-04-01,2772.78,1918.82,2797.61,1897.38,61.47M,44.57%
2021-03-01,1917.99,1418.91,1945.40,1411.55,50.74M,35.19%
2021-02-01,1418.76,1312.69,2040.79,1272.09,53.76M,8.08%
2021-01-01,1312.73,735.87,1474.68,715.15,79.04M,78.37%
2020-12-01,735.94,616.78,757.11,530.88,300.29M,19.49%
2020-11-01,615.92,386.36,621.70,370.96,437.16M,59.39%
2020-10-01,386.42,359.50,420.12,334.11,209.52M,7.52%
2020-09-01,359.39,433.89,488.24,314.13,410.26M,-17.17%
2020-08-01,433.90,346.48,444.86,335.76,246.93M,25.22%
2020-07-01,346.51,225.61,349.34,223.53,237.53M,53.58%
2020-06-01,225.63,231.80,253.21,217.11,220.37M,-2.67%
2020-05-01,231.81,206.23,246.55,177.43,549.27M,12.41%
2020-04-01,206.22,132.88,227.05,128.93,752.88M,55.22%
2020-03-01,132.86,217.51,251.55,88.50,798.97M,-38.92%
2020-02-01,217.52,179.88,287.93,179.88,565.04M,20.91%
2020-01-01,179.91,129.21,186.76,126.05,412.79M,39.24%
2019-12-01,129.21,151.93,152.33,117.14,378.34M,-14.97%
2019-11-01,151.95,182.38,194.11,131.78,330.12M,-16.68%
2019-10-01,182.37,180.36,195.87,154.42,353.37M,1.12%
2019-09-01,180.35,171.62,223.35,153.17,294.65M,5.09%
2019-08-01,171.62,217.23,237.47,106.01,286.37M,-20.99%
2019-07-01,217.23,292.23,317.94,192.91,290.11M,-25.66%
2019-06-01,292.21,267.94,364.89,227.00,261.02M,9.04%
2019-05-01,267.99,161.84,287.99,158.85,420.62M,65.63%
2019-04-01,161.80,141.77,185.54,140.26,357.03M,14.11%
2019-03-01,141.79,135.47,168.42,123.25,363.75M,4.67%
2019-02-01,135.47,106.74,165.79,102.28,221.67M,26.95%
2019-01-01,106.71,131.90,159.78,101.60,131.93M,-19.10%
2018-12-01,131.90,113.76,158.27,77.65,146.33M,15.93%
2018-11-01,113.77,198.59,224.64,102.80,605.73M,-42.71%
2018-10-01,198.59,232.80,235.95,188.65,397.56M,-14.70%
2018-09-01,232.80,281.94,301.92,169.08,175.97M,-17.43%
2018-08-01,281.94,431.88,434.43,250.84,101.46M,-34.66%
2018-07-01,431.50,452.72,515.20,418.71,42.99M,-4.68%
2018-06-01,452.67,577.87,627.51,406.12,42.91M,-21.67%
2018-05-01,577.87,670.12,838.26,507.72,35.18M,-13.76%
2018-04-01,670.07,394.10,711.74,359.49,32.78M,70.09%
2018-03-01,393.96,852.44,879.53,366.12,29.39M,-53.79%
2018-02-01,852.49,1118.15,1157.09,568.78,33.36M,-23.75%
2018-01-01,1118.08,736.77,1423.20,717.94,29.28M,51.75%
2017-12-01,736.77,432.21,863.00,390.00,32.87M,70.47%
2017-11-01,432.21,303.69,517.00,275.21,20.28M,42.32%
2017-10-01,303.69,303.44,355.00,273.50,15.55M,0.08%
2017-09-01,303.44,387.30,395.03,198.00,29.41M,-21.65%
2017-08-01,387.30,200.81,390.10,200.80,18.01M,92.87%
2017-07-01,200.81,275.62,285.91,136.12,27.07M,-27.14%
2017-06-01,275.62,218.34,412.21,196.00,14.33M,26.23%
2017-05-01,218.34,83.51,230.55,66.00,17.36M,161.45%
2017-04-01,83.51,49.72,84.00,41.05,12.69M,67.96%
2017-03-01,49.72,15.86,58.99,15.62,28.83M,213.49%
2017-02-01,15.86,10.71,16.23,10.41,4.81M,48.09%
2017-01-01,10.71,8.17,11.70,8.03,4.45M,33.88%
2016-12-01,8.00,8.61,8.84,5.86,3.92M,-7.19%
2016-11-01,8.62,10.96,11.27,7.74,1.94M,-21.35%
2016-10-01,10.96,13.25,13.50,9.50,3.05M,-17.59%
2016-09-01,13.30,11.66,15.40,11.26,3.84M,14.36%
2016-08-01,11.63,12.00,12.33,9.90,4.20M,-1.94%
2016-07-01,11.86,12.50,15.15,9.35,16.27M,-5.12%
2016-06-01,12.50,14.07,21.69,10.13,21.52M,-10.78%
2016-05-01,14.01,8.74,14.89,8.35,7.22M,57.95%
2016-04-01,8.87,11.41,11.94,6.86,2.30M,-22.26%
